Env,r,rMain,RMSE,RMSEmain,MAD,rank,rankMain
WMaA15KELL6,0.798273726828672,0.588458904867263,8.85968767106585,13.9489810132774,7.26161049292903,0.8,0.6
WMaA15KEND6,0.682620534627328,0.667639503004916,30.301815632779,32.350024493323,23.860680291373,0.8,1
WMaA15KOJO6,0.716433867317947,0.619728754657239,36.4180118440269,40.1043485379953,29.1573103229013,0.6,0.6
WMaA15KULI6,0.745723604708597,0.638362336734969,10.4788305599038,12.9251712600291,8.18066980813546,0.6,0.6
WMaA15MADD6,0.699261710119326,0.633465267318431,19.6842294228784,21.3819762203987,15.6674155142249,0.6,0.6
WMaA15MERR6,0.585436914084866,0.478154645553546,15.6380876715013,18.1433986378732,11.3259456308939,0.8,0.6
WMaA15MILI6,0.823472653430474,0.797197095548244,10.0076439934348,10.7461158226762,7.87104901201362,0.6,0.8
WMaA15MING6,0.653070948225436,0.591590049916133,14.9229487934754,16.452506816783,11.437111844531,0.6,0.6
WMaA15MORA6,0.735044586256001,0.640067809789511,10.982539364422,13.8366852729512,9.04307508521703,1,1
WMaA15MORK6,0.334897282474988,0.270630185586025,31.5198669183847,32.4866029753387,24.6087523422973,0.4,0.4
WMaA15MUKI6,0.571758570781556,0.488389355668905,15.0089347962203,17.0910597831181,11.7443230500441,0.8,0.6
WMaA15MULL6,0.781875572307205,0.593034974317246,17.909874257573,22.0840913922563,13.8812356511403,0.8,0.8
WMaA15MUNG6,0.785141528598744,0.689864851113592,26.162784789158,30.3216302953922,21.4212464414405,0.8,0.8
WMaA15MURE6,0.550169747883571,0.262111880467781,31.5869731760788,36.6788937483409,25.2728063695128,0.6,0
WMaA15NABA6,0.697417346905925,0.57720668653282,34.202247726676,36.5565976452476,28.2652446142962,0.8,0.8
WMaA15NAGN6,0.757888590952226,0.444745289201191,18.2871652337506,24.9256556006194,13.8651500537377,0.8,0.4
WMaA15NARE6,0.658014289079613,0.513546118181509,11.0998108767623,14.2362048578978,8.5987240427997,0.6,0.6
WMaA15OLGI6,0.606426364758193,0.40361902053916,21.6967941437771,25.3151556541104,16.2933843761774,0.6,0.4
WMaA15PITH6,0.641229663677864,0.479090345176098,29.6874115126388,33.4703882524359,22.3097030713423,0.8,0.6
WMaA15SALM6,0.640592540838183,0.683851912876664,18.6269982974843,17.704753534165,14.1008693611609,0.4,0.4
WMaA15SCAD6,0.560596553858216,0.621916799164278,32.2139630493408,31.7446813710235,24.2418613607114,0.4,0.4
WMaA15ST.S6,0.82784604908002,0.78372580258125,29.2019878604601,33.325625361297,23.8357064271382,1,1
WMaA15WAGI6,0.809882547027466,0.741965806140568,11.000947182842,12.7017148112325,8.03903907992834,1,0.8
WMaA15WICK6,0.79337143056837,0.743509361412975,14.8297605924696,16.0353028696188,11.5330669548334,0.6,0.6
WMaA15WYAL6,0.54516710400809,0.545502277493666,12.5707679545189,13.997895684165,10.666594959946,0.6,0.6
WMaA15YORK6,0.346167177111896,0.354896587542733,27.9674687115012,27.836130656612,21.374661921548,0.4,0.4
WMaA15YUNA6,0.46669710610428,0.314123420163077,28.282448828759,30.421152658076,22.496996605248,0.6,0.4
WMaA16BALL6,0.759851170213022,0.802685523545597,15.1217563272418,13.4707240690405,12.236173984708,0.6,0.8
WMaA16BENC6,0.599643106856277,0.5555460028107,21.0550880165408,21.7535841775396,16.9027897836878,0.4,0.4
WMaA16BEVE6,0.68311899601828,0.680654441102188,32.1692540156027,33.267341442951,21.8829522425271,0.4,0.4
WMaA16BOLG6,0.525021573139303,0.48338284188395,36.9447709069017,38.0806247338711,27.8134858896283,0.4,0.4
WMaA16BUNT6,0.741959662539941,0.608712970689393,17.8940380086445,21.1779911687523,13.7489980048848,1,0.6
WMaA16CADO6,0.786458176991037,0.585659875396011,22.8369263571103,29.1879836583803,18.3718899776001,0.6,0.6
WMaA16CARN6,0.525639397874669,0.35484399520734,66.6200361974455,70.4084633758452,52.2364061629084,0.6,0.4
WMaA16COOR6,0.738602483130321,0.774768456830334,23.741390753197,23.0424143650586,19.1169818135433,0.2,0.4
WMaA16CORR6,0.810333699421826,0.724983740141723,30.0973517963088,33.9152615118752,23.014391977229,0.8,1
